-5.576039089474169E-18 1.3345878932730579E-15 -0.24279844120940797 0.26867875597811275 -1.1178633424703135 -2.7906126060109226 -3.356390493819455 -0.5252808574846313 -4.516725999664583 1.9585557172933292 
-6.4562358060135E-15 1.3731454227003938E-17 -0.14394156779813855 -0.04393959497792044 -4.262045824251122 1.0347635986136328 -3.3543539716888584 4.934852322993655 -3.551036906671391 2.6931928667539187 
-6.4562358060135E-15 1.3731454227003938E-17 -1.1312232257361177 -0.5163797916350313 -0.18497814634862197 2.3136045058104906 -3.3159183233817795 -1.1710794174458299 -4.953993262897953 1.2873083672746057 
-5.576039089474169E-18 1.3345878932730579E-15 -3.512434315976421 -0.9622335555771652 -2.8055545593611875 -2.838796876619907 -1.9599930570833788 -3.5662892169198583 -3.3311518067155164 -1.0164820343765233 
-2.4614169646726253E-17 1.8310564086171056E-16 -3.767656817144342 0.2910236040211396 -2.1373840389666867 -2.8986358513742547 -1.189172766307145 4.211029375829721 -4.045274996945726 -0.8048928436373198 
-2.4614169646726253E-17 1.8310564086171056E-16 -3.9253755077958354 -0.121393662221981 -2.0245348722315115 2.828643148709409 -3.192923426762264 4.682907171511982 -3.1376280916626893 0.32574719875515784 
-6.4562358060135E-15 1.3731454227003938E-17 -0.14394156779813855 -0.04393959497792044 -4.262045824251122 1.0347635986136328 -3.31224256316393 4.427378813855855 -3.8028454733681705 2.6931928667539187 
-5.576039089474169E-18 1.3345878932730579E-15 1.5055836342790794 0.29030468697425355 -2.431920896344721 -2.1851153332898505 -1.734380663529979 4.795367027323866 -4.281612048684392 -0.04269162000845694 
-2.4614169646726253E-17 1.8310564086171056E-16 0.9862823678315529 0.1613997352540925 -1.1859901878618457 1.0871255594521534 -3.9024231927149424 -0.4135392664150159 -3.15715771638072 0.32574719875515784 
-6.4562358060135E-15 1.3731454227003938E-17 -0.48455148529345715 -0.04393959497792044 -3.937011222028842 -1.4963735215782357 -2.9752114922369364 4.94187832680856 -3.450212507203928 0.18136821572310025 
-5.576039089474169E-18 1.3345878932730579E-15 -4.099379258869799 0.6661646111859039 -2.2542957610713983 -2.269015017721287 -2.0447449749985114 -0.9276701455110348 -4.49780203407153 1.5722589383219583 
-2.4614169646726253E-17 1.8310564086171056E-16 -2.9610170448997475 0.4348458820218971 -1.2007573672803258 1.2599469662565326 -2.0169180746387196 -0.9310249227249643 -4.520482023287464 1.389818763734383 
-6.4562358060135E-15 1.3731454227003938E-17 1.2345631653634088 0.6321707535050941 -2.3302450130827745 -0.47116247324428856 -2.507978160784398 4.981244451903946 -3.1881411459912523 1.2736753694447005 
-5.576039089474169E-18 1.3345878932730579E-15 -4.181495740914497 -0.9622335555771652 -1.1986869341817683 -2.5857812667134006 -1.9599930570833788 -2.1343255097088667 -4.870236873893804 -1.127264153608064 
-2.4614169646726253E-17 1.8310564086171056E-16 -3.8024853819596425 0.2910236040211396 -2.0536082129404294 -2.7183793923382997 -0.3134818228428027 4.429517217834733 -3.133875142788904 -0.8048928436373198 
-5.576039089474169E-18 1.3345878932730579E-15 -3.6757571538739127 0.694268867475688 -1.6053632214101483 -1.4948619123724893 -2.1678792026019993 3.97084694366259 -3.559837704184773 1.445762944704065 
-6.4562358060135E-15 1.3731454227003938E-17 -0.14394156779813855 1.7896446447723828 -4.2857378457742366 1.0347635986136328 -1.201480323053109 -2.1866452819545805 -4.365573405867193 2.6931928667539187 
-2.4614169646726253E-17 1.8310564086171056E-16 0.42303168238001576 0.28039746018228023 -2.850294188711148 -2.9786683779268914 -3.5953328388543917 4.94838872978691 -3.4483358880703903 3.0783397522255402 
-5.576039089474169E-18 1.3345878932730579E-15 -0.3157261644984135 -0.017454000820765064 -3.4235734359575454 -1.3223413873393892 -3.7734133148764304 -2.0138192039056366 -3.3171031700275915 1.2693185392623014 
-6.4562358060135E-15 1.3731454227003938E-17 -4.07193817333037 0.6040459857460626 -0.844291288743216 -2.269470326210083 -3.9885043996003935 3.800144331227107 -3.5691529140612985 -0.5540177822308755 
-2.4614169646726253E-17 1.8310564086171056E-16 1.0998791671123822 0.22176050761763455 -0.8748171416355728 -2.995980697412439 -4.451224537498568 4.861924932662059 -3.4483358880703903 3.042749440017439 
-5.576039089474169E-18 1.3345878932730579E-15 -0.11279051665345108 2.613604493543364 -4.274682339290632 -3.5433188687155663 -3.5510566714824074 4.562371459860998 -3.875186045880976 -0.8072416543291285 
-6.4562358060135E-15 1.3731454227003938E-17 -0.15667923245172466 0.7361648737239013 -4.262596340189086 -3.796587907620391 -0.0792392530260182 4.860630599634246 -3.442228485414176 -4.068175616320822 
-2.4614169646726253E-17 1.8310564086171056E-16 0.850049901665751 0.526450596465794 -2.604801494719732 -2.7786960053425234 -1.0019338893716472 -2.5865088551688418 -4.374129421600612 -2.459724394521376 
-5.576039089474169E-18 1.3345878932730579E-15 0.9972629507290249 -0.5295845824671648 -0.23657994861115084 -2.779241279366316 -3.466655510769879 3.7265776542904803 -4.782450836470662 1.9632215443104086 
-6.4562358060135E-15 1.3731454227003938E-17 -3.9405650872740705 0.5834345059020563 -1.0046278001660636 -2.269470326210083 -1.0970326148010336 4.826874100472956 -3.7735222559958164 2.3848371343313945 
-2.4614169646726253E-17 1.8310564086171056E-16 0.05410354177331628 0.13694685704547038 -4.247843857169622 2.010888408590752 -2.6373225907764697 -2.2297511960282126 -4.248830873354254 -0.8001489046433572 
-6.4562358060135E-15 1.3731454227003938E-17 1.1937563890901632 0.6321707535050941 -2.3302450130827745 -0.47116247324428856 -2.100785763599288 4.981244451903946 -3.1881411459912523 1.2736753694447005 
-5.576039089474169E-18 1.3345878932730579E-15 -2.6975342642815896 0.5782324490662349 -1.1928397466096108 -1.3861838621505809 -4.043630668687929 4.232689983098947 -3.4787891454424615 0.640836582147885 
-2.4614169646726253E-17 1.8310564086171056E-16 0.9862823678315529 0.15557660925308103 -2.0245348722315115 2.0217307831326 -3.2597370119500026 -0.4135392664150159 -3.15715771638072 0.32574719875515784 
-5.576039089474169E-18 1.3345878932730579E-15 -0.7799024582784381 0.26867875597811275 -1.8910340769498473 -2.7906126060109226 -0.4185941633507373 4.4182670396932515 -3.856060297170168 1.110980025005705 
-6.4562358060135E-15 1.3731454227003938E-17 -3.905362746196834 0.6321707535050941 -2.3302450130827745 -0.2998516514926157 -2.0083098147372005 4.899963320597742 -3.4645372015107903 -0.06819437734418865 
-2.4614169646726253E-17 1.8310564086171056E-16 -4.174824220956965 0.8197080553504781 -2.360928687000877 -4.829763213302289 -2.898234881212656 -0.03338624340692897 -3.1376280916626893 0.35292140461756694 
-6.4562358060135E-15 1.3731454227003938E-17 0.49472480546437414 0.5856474849900266 -2.7527934888865135 -3.820686972597829 -1.0647338147942758 4.862026505094778 -3.442228485414176 2.423727452169529 
-5.576039089474169E-18 1.3345878932730579E-15 -4.285988227804383 0.40092292981089855 -2.462406470479547 -1.5250183541392393 -2.2679480245564054 4.379797361005297 -4.5158821189293805 1.7277545405081414 
-2.4614169646726253E-17 1.8310564086171056E-16 -2.5234338720451492 1.069788525787183 -0.793824465608971 -0.24579905621414033 -2.0773551809025803 -2.3090221779857307 -4.433347348928795 2.260012851938744 
-6.4562358060135E-15 1.3731454227003938E-17 0.02567765389806098 0.5187860254989908 -4.499636957433134 -4.988428509883343 -1.039962640117941 4.9058372640134165 -3.543655351429658 0.28826012810609264 
