5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
5.81061222541215E-14 1.3731454227003938E-16 
2.2152752682053628E-16 1.8310564086171056E-15 
5.81061222541215E-14 1.3731454227003938E-16 
5.018435180526752E-17 1.3345878932730579E-14 
2.2152752682053628E-16 1.8310564086171056E-15 
5.018435180526752E-17 1.3345878932730579E-14 
