2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
2.002123831222005E-15 1.817545780099613E-15 
3.2342123904214755E-16 1.2851568649539624E-14 
3.2342123904214755E-16 1.2851568649539624E-14 
2.002123831222005E-15 1.817545780099613E-15 
